title,description,url,published_date,source,country,language
Poland will not send troops to Ukraine even if Trump asks for it  presidential candiate,Karol Nawrocki reminded that Ukraine was not a member of NATO,https://tass.com/world/1961959,2025-05-22T15:40:25,TASS,Russia,en
Houthis report second missile attack on Ben Gurion Airport today,"According to the movements military spokesman Yahya Saree, the hypersonic ballistic missile has successfully reached its target",https://tass.com/world/1961955,2025-05-22T15:33:15,TASS,Russia,en
Putin presents Russias highest award to diplomatic stalwart Lavrov at Kremlin ceremony,"The Russian foreign minister received the order for his outstanding merits to the homeland, his great contribution to the development and implementation of Russias foreign policy line, as well as many years of fruitful state service",https://tass.com/politics/1961951,2025-05-22T15:29:52,TASS,Russia,en
Air defenses repel UAV attack on Moscow  mayor,Emergency response services are working at the site of the fallen debris,https://tass.com/politics/1961945,2025-05-22T15:08:32,TASS,Russia,en
West incites Kiev to continue terrorist attacks  Russian diplomat,"As Maria Zakharova also emphasized, the West understands that Ukraines terrorist attacks will not affect Russias position",https://tass.com/politics/1961943,2025-05-22T15:08:19,TASS,Russia,en
"When considering returning foreign brands, Russia will look at the way they left","Dmitry Peskov exlained that with regard to companies that exited in an unbecoming manner, there is no need to take the investment climate into consideration",https://tass.com/politics/1961939,2025-05-22T15:07:44,TASS,Russia,en
No room for mistakes in planning Putin-Trump summit  senior Russian diplomat,Sergey Ryabkov specified that it is even more premature to speak of any specific dates for the summit,https://tass.com/politics/1961935,2025-05-22T15:03:31,TASS,Russia,en
Sheremetyevo airport operating as per usual,Flights by Russian and foreign airlines in the airport are being serviced in accordance with existing regulation and take off to points of destination as scheduled,https://tass.com/economy/1961929,2025-05-22T14:54:47,TASS,Russia,en
Romanias president-elect pledges to continue support for Ukraine,"Nicusor Dan also highlighted his support for Bucharests initiatives to aid Kiev, despite having been somewhat opposed to the governments of the past three years",https://tass.com/world/1961925,2025-05-22T14:49:16,TASS,Russia,en
EU not discussing use of frozen Russian assets as part of sanctions package,Official spokesperson of the European Commission Paula Pinho said the President of the European Commission has already mentioned the elements of the new sanctions package,https://tass.com/world/1961921,2025-05-22T14:47:14,TASS,Russia,en
EU shooting itself in the foot by imposing high duties on Russian fertilizers  Kremlin,Dmitry Peskov believes that the markets in other directions will compensate for the European duties,https://tass.com/economy/1961905,2025-05-22T14:28:48,TASS,Russia,en
Temporary restrictions again in effect in Zhukovsky Airport,"Restrictions were introduced earlier in Domodedovo, Vnukovo, Sheremetyevo and Kurumoch Airports",https://tass.com/economy/1961901,2025-05-22T14:25:28,TASS,Russia,en
SKB Kontur to gather solutions in information security area under Kontur.Egida brand,"The launch of the new brand is related to the increasing interest of businesses in systemic, scalable, and easy-to-introduce protection from inner threats, which account for 75 of data leaks, the company said",https://tass.com/economy/1961897,2025-05-22T14:23:30,TASS,Russia,en
Turkey reaches new level in energy owing to Akkuyu nuclear plant  Erdogan,The Turkish leader noted that Ankara tries to diversify its energy resources and achieve the level that will meet its needs in the energy sphere,https://tass.com/economy/1961895,2025-05-22T14:19:46,TASS,Russia,en
Baltics may become scene of permanent Russia-West confrontation  Tusk,The Polish prime minister emphasized that suspicious incidents near critical infrastructure in the region are likely to increase in frequency,https://tass.com/world/1961893,2025-05-22T14:12:55,TASS,Russia,en
North Korea launches several cruise missiles toward Sea of Japan  Yonhap,The South Korean military noted that it monitored preparations for the launch and was ready for it,https://tass.com/world/1961887,2025-05-22T14:05:23,TASS,Russia,en
Erdogan says no intention of running for president again,The president stressed that Turkey can no longer move forward with the current constitution,https://tass.com/world/1961885,2025-05-22T13:56:10,TASS,Russia,en
Kremlin unaware of what Trump told Europeans after his conversation with Putin  spokesman,"We know President Trumps official statements, Dmitry Peskov noted",https://tass.com/politics/1961877,2025-05-22T13:47:03,TASS,Russia,en
Russian UAV teams positively assess Supercam S350M drone suppression system,"The system is undergoing operational evaluation in the special military operation area and we receive positive feedback from UAV teams, Yekaterina Zgirovskaya said",https://tass.com/defense/1961875,2025-05-22T13:46:42,TASS,Russia,en
BRICS countries adopt joint roadmap for entrepreneurship growth through 2030,"Brazilian Minister of Entrepreneurship, Microenterprise and Small Business Marcio Franca said that the initiative that was officially launched under Russias chairmanship last year, and now under the leadership of Brazil, is gaining a special and institutional form",https://tass.com/economy/1961869,2025-05-22T13:41:44,TASS,Russia,en
Trumps rumored claim Russia is not ready for peace contradicts official stance  Kremlin,"We know what Trump stated to Putin, Dmitry Peskov stressed",https://tass.com/politics/1961867,2025-05-22T13:36:24,TASS,Russia,en
"European Parliament backs higher tariffs on fertilizers from Russia, Belarus","As the European Parliament explains, the products that will be affected by the new tariffs include sugar, vinegar, flour and animal feed",https://tass.com/world/1961857,2025-05-22T13:33:40,TASS,Russia,en
Houthis attack Israels Ben Gurion Airport with ballistic missile  spokesman,"According to Yahya Saria, the operation successfully achieved its goal, the airports operations were halted for about an hour due to the strike",https://tass.com/world/1961853,2025-05-22T13:27:50,TASS,Russia,en
"Europe unlikely to ever form single army, top Polish diplomat says",The concept of forming a joint European army has been circulating for at least a decade,https://tass.com/world/1961845,2025-05-22T13:23:49,TASS,Russia,en
Russian troops to receive new thermal imagers for military equipment control  Rostec,The thermal imager is made of domestic components,https://tass.com/defense/1961841,2025-05-22T13:16:58,TASS,Russia,en
Armenias withdrawal from EAEU not on agenda  minister,Economy Minister Gevorg Papoyan explained that Armenias current stance is grounded in its membership in the EAEU and the fact that it has not applied for European Union membership,https://tass.com/world/1961847,2025-05-22T13:15:19,TASS,Russia,en
Russia guided by its security interests in Ukrainian settlement  senior diplomat,Deputy Foreign Minister Sergey Vershinin said that Russian position was based on the need to eliminate the underlying causes of the conflict,https://tass.com/politics/1961821,2025-05-22T13:04:46,TASS,Russia,en
Venue for next talks with Russia to be decided after POW exchange  Ukrainian official,"The agreement about swapping the prisoners in a 1,000 for 1,000 format must become the first step, Andrey Yermak said",https://tass.com/world/1961815,2025-05-22T13:00:36,TASS,Russia,en
Press review Russia sees Arctic development as vital and West to bolster Syria stability,"Top stories from the Russian press on Thursday, May 22nd",https://tass.com/pressreview/1961743,2025-05-22T13:00:00,TASS,Russia,en
Supporters of banned Columbine movement planned ten terror attacks in Russia in 2024,Deputy chief of staff of Russias National Antiterrorism Committee Andrey Novikov pointed out that law enforcement agencies had thwarted a total of about 200 acts of terrorism in Russia in 2024,https://tass.com/society/1961817,2025-05-22T12:57:50,TASS,Russia,en
"Facing inevitability of Russias win, Trump shifts US course on Ukraine  expert","The United States is gradually withdrawing from its role as an active participant in the Ukrainian crisis, Andrey Sushentsov said",https://tass.com/politics/1961813,2025-05-22T12:52:21,TASS,Russia,en
Air travel resumed at Domodedovo airport  air transport agency,Earlier on Thursday restrictions on arrival and departure of aircraft were imposed three times at the Domodedovo airport,https://tass.com/economy/1961811,2025-05-22T12:40:29,TASS,Russia,en
Bank of Russia sells yuan worth 83 mln with settlements on May 21,"The Central Bank sold yuan on the domestic market with settlements on May 20, 2025 in the amount of 6.5 bln rubles",https://tass.com/economy/1961809,2025-05-22T12:29:36,TASS,Russia,en
"Israeli attacks on Gaza kill over 16,500 children since tensions escalated  ministry","According to the Health Ministry, the figures represent the scale of the humanitarian catastrophe in the Gaza Strip",https://tass.com/world/1961807,2025-05-22T12:21:39,TASS,Russia,en
European Unions 17th sanctions package signals opposition to Ukraine settlement  senator,"Grigory Karasin noted that Germany, Britain and France are threatening Russia and anyone who allows themselves to doubt the usefulness of the course of deepening confrontation",https://tass.com/politics/1961799,2025-05-22T12:09:06,TASS,Russia,en
First foreign customer to start operation of Su-57E fifth-generation fighter in 2025,The Su-57 is the worlds sole fifth-generation fighter that has proven its ability in a real combat environment to efficiently counter Western-made air defense systems,https://tass.com/defense/1961803,2025-05-22T12:07:22,TASS,Russia,en
Israeli embassies to lower flags to mourn diplomats killed in US  Foreign Ministry,Israeli Foreign Minister Gideon Saar confirmed that the deceased embassy staff members were Yaron Lischinsky and Sarah Milgrim,https://tass.com/world/1961801,2025-05-22T12:04:34,TASS,Russia,en
IAEA team at Zaporozhye nuke plant heard gunfire  agencys chief,Rafael Grossi stressed that there are too many drones flying near nuclear sites,https://tass.com/world/1961797,2025-05-22T12:02:08,TASS,Russia,en
Pentagon wants to squeeze money for space militarization by demonizing Moscow  analyst,"Earlier, the US Defense Ministry claimed that Russia is allegedly working on an orbital satellite designed to carry nuclear armaments",https://tass.com/defense/1961795,2025-05-22T11:59:17,TASS,Russia,en
Ruble-denominated savings of Russian households rise by 1.8 in April,"Meanwhile, the volume of ruble-denominated funds raised by VTB over the first four months of the year grew by more than 4.75 bln",https://tass.com/economy/1961793,2025-05-22T11:52:25,TASS,Russia,en
Eight OPEC countries discuss accelerated output increase in July  Bloomberg,"According to the agency, one of the options under consideration is an increase of 411,000 barrels per day",https://tass.com/economy/1961789,2025-05-22T11:51:15,TASS,Russia,en
"China urges US to halt claims against Russia, China over space threat  Foreign Ministry",Spokeswoman Mao Ning noted that Beijing has no intention of entering a space race with anyone and does not seek supremacy in space,https://tass.com/world/1961791,2025-05-22T11:51:13,TASS,Russia,en
Telegrams 2024 profit totals 540 mln  FT,"In 2025, the company expects to reach 2 bln in revenue and increase its profit to 720 mln",https://tass.com/economy/1961787,2025-05-22T11:49:12,TASS,Russia,en
"Russian defense firm integrating AI system into Okhotnik, Narval combat modules","The defense manufacturer is also working on introducing extra functions into the combat modules to fight enemy drones, Director General Igor Afanasyev said",https://tass.com/defense/1961785,2025-05-22T11:43:51,TASS,Russia,en
Ukrainian drone attacks bridge in Kursk Region  governor,"Alexander Khinshtein emphasized that the bridge has no military significance, being a civilian infrastructure facility",https://tass.com/politics/1961783,2025-05-22T11:36:51,TASS,Russia,en
Air travel temporarily restricted at Zhukovsky airport,Restrictions are still in force in the airports of Tambov and Kaluga now,https://tass.com/economy/1961781,2025-05-22T11:35:30,TASS,Russia,en
Russian stocks down as main trading session opens,"The MOEX extended losses to 0.96 as it traded at 2,782.72 points, while the RTS was down by 0.96 at 1,099.17 points",https://tass.com/economy/1961777,2025-05-22T11:25:51,TASS,Russia,en
North Korean warship sustains minimal damage during launch  Seoul official,The South Korean Defense Ministry noted that the vessel was currently in the water,https://tass.com/world/1961773,2025-05-22T11:16:23,TASS,Russia,en
Russias Lancet UAV gains world acclaim after success in Ukraine operation  agency,"Potential customers from countries of the Middle East, Southeast Asia, Africa, Latin America and CSTO states have shown a great interest in the Lancet-E export version, the press office of Russias Federal Service for Military-Technical Cooperation noted",https://tass.com/defense/1961775,2025-05-22T11:14:21,TASS,Russia,en
Air defenses repel attack by another three drones heading towards Moscow  mayor,"The Russian Defense Ministrys air defenses continue to repel enemy drone attacks, Sergey Sobyanin said",https://tass.com/emergencies/1961771,2025-05-22T11:11:53,TASS,Russia,en
Around 85 of cyberattacks in 2026 will involve AI  Sber,"According to Deputy Chairman of the Executive Board of Sberbank Stanislav Kuznetsov, cybercrime is emerging as an increasingly large-scale threat, and global digitalization, along with international conflicts, only serves to intensify this trend",https://tass.com/economy/1961769,2025-05-22T11:03:32,TASS,Russia,en
Brent oil price down below 64 per barrel on ICE first since May 15,By 1025 a.m. Moscow time the price of Brent futures contracts had narrowed losses slightly to 1.04,https://tass.com/economy/1961767,2025-05-22T11:00:02,TASS,Russia,en
Russia hits Patriot position in Dnepropetrovsk Region with Iskander-M missile  top brass,"As a result of the missile strike, the ANMPQ-65 counter-battery radar station, the combat control cabin and two launchers of the Patriot missile system were destroyed, the Defense Ministry said",https://tass.com/politics/1961765,2025-05-22T10:59:18,TASS,Russia,en
"Israeli president slams killing of diplomats in D.C. as act of hatred, antisemitism",Isaac Herzog added that America and Israel would stand united in defense of their people and their shared values,https://tass.com/world/1961755,2025-05-22T10:43:48,TASS,Russia,en
Ukraine launches over 90 drones at Russias Belgorod Region in past day,Regional Governor Vyacheslav Gladkov said that two civilians were injured,https://tass.com/politics/1961753,2025-05-22T10:33:26,TASS,Russia,en
MOEX Index up 0.22 as morning trading session opens,"As of 710 a.m. Moscow time, the MOEX Index was up by 0.19 at 2,815 points",https://tass.com/economy/1961739,2025-05-22T10:01:53,TASS,Russia,en
Police detain suspect in D.C. shooting  news agency,"US Attorney General Pam Bondi said that she had already visited the scene, the news report pointed out",https://tass.com/emergencies/1961741,2025-05-22T10:01:52,TASS,Russia,en
IN BRIEF What is known about overnight drone attack on Russian regions,"Two people were injured in Tula as a result of the drone attack, regional head Dmitry Milyaev said",https://tass.com/politics/1961733,2025-05-22T09:35:43,TASS,Russia,en
"Algeria finalizes its accession to BRICS bank, becomes full member  bank head","As Dilma Rousseff stressed, Algeria plays an important role not only in the economy of Northern Africa, but also on a global scale, and will definitely contribute to enhancing the NDBs position in the global financial arena",https://tass.com/economy/1961731,2025-05-22T09:16:55,TASS,Russia,en
Russian forces seize Ukrainian positions in DPR  military expert,"Andrey Marochko noted that in general, east of Seversk in the DPR, there are serious clashes with the passing initiative, while the enemy does not reduce the number of attacks",https://tass.com/politics/1961729,2025-05-22T09:04:13,TASS,Russia,en
West must see Kievs neo-fascist manifestations in Kursk Region  diplomat,"According to Rodion Miroshnik, after the liberation of the Kursk Region, processes to restore what was destroyed and collect data on Kievs crimes will begin",https://tass.com/politics/1961727,2025-05-22T08:46:14,TASS,Russia,en
US homeland security secretary confirms killing of two Israeli diplomats,"According to Associated Press, Israels Permanent Representative to the United Nations Danny Danon has condemned the shooting as a depraved act of anti-Semitic terrorism",https://tass.com/emergencies/1961717,2025-05-22T08:00:08,TASS,Russia,en
Two Israeli embassy employees shot and killed in Washington  TV,Several other embassy employees were wounded,https://tass.com/emergencies/1961711,2025-05-22T07:41:31,TASS,Russia,en
Magnitude 6.2 earthquake rocks Crete,No casualties or damage were reported,https://tass.com/emergencies/1961707,2025-05-22T07:01:42,TASS,Russia,en
"Environmental problems cannot be put off, says Russian upper house speaker","Humankind has no right to postpone the resolution of environmental problems, speaker of Russias Federation Council, or upper house of parliament, said",https://tass.com/politics/1961701,2025-05-22T06:55:10,TASS,Russia,en
Vatican may host new round of Russia-Ukraine talks in mid-June  media,"According to The Wall Street Journal, a US delegation will also be present at these talks",https://tass.com/world/1961699,2025-05-22T06:41:06,TASS,Russia,en
"Romanias electoral authority insist presidential election was honest, transparent",The runoff presidential election was held in Romania on May 18,https://tass.com/world/1961695,2025-05-22T05:53:20,TASS,Russia,en
Daily death toll from Israeli strikes on Gaza exceeds 90,"According to Al Jazeera, Israel continues delivering strikes on northern Gaza",https://tass.com/world/1961691,2025-05-22T05:50:06,TASS,Russia,en
North Koreas Kim witnesses serious accident during new warship launch  agency,"According to KCNA, the incident was caused by the loss of balance when the warship was being launched",https://tass.com/emergencies/1961689,2025-05-22T05:39:47,TASS,Russia,en
Israel intercepts missile launched from Yemen,No casualties or damage were reported,https://tass.com/world/1961685,2025-05-22T04:31:01,TASS,Russia,en
Israel preparing to strike Iran if its talks with Iran collapse  portal,"According to the sources, the Israeli military thinks that they will not have much time to attack Iran if the talks on Irans nuclear program fail",https://tass.com/world/1961683,2025-05-22T04:24:01,TASS,Russia,en
"Russias Belgorod, Kursk Regions under Russian armys control  officer","The enemy has been trying to win a foothold there for a long time, deploying a lot of manpower and combat vehicles, Akhmat Special Forces Commander Lieutenant General Apty Alaudinov said",https://tass.com/defense/1961677,2025-05-22T04:05:58,TASS,Russia,en
"Bitcoin price hits fresh all-time high exceeding 110,000  Binance platform data","Earlier, experts told TASS that Bitcon may easily hit the 110,000 mark and continue growing to as much as 300,000",https://tass.com/economy/1961675,2025-05-22T03:30:06,TASS,Russia,en
"Technical talks between Russia, Ukraine may be held in Vatican next week  Stubb","The new Pope, Leo XIV, said earlier that the Holy See is ready to promote the peace process in Ukraine, including to host talks",https://tass.com/world/1961657,2025-05-22T02:21:46,TASS,Russia,en
Russian diplomat explains who can sign memorandum with Russia for Ukraine,Maxim Musikhin stressed that there should be secure guarantees that the settlement agreement is signed on the Ukrainian part by a person who is mandated by the people to do that,https://tass.com/politics/1961655,2025-05-22T01:38:42,TASS,Russia,en
Israel allows 100 trucks with aid to enter Gaza Strip,"According to COGAT, this was done at the recommendation of IDF",https://tass.com/world/1961649,2025-05-22T01:03:07,TASS,Russia,en
Colonel General Mordvichev appointed commander-in-chief of Russias Ground Forces,"Andrey Mordvichev, who was commander of the Battlegroup Center, succeeded Oleg Salyuov",https://tass.com/defense/1961647,2025-05-22T01:01:52,TASS,Russia,en
"US to decide on next Ukraine, Russia moves after seeing Moscows memorandum  Rubio",The conversation between Putin and Trump lasted more than two hours on Monday,https://tass.com/world/1961641,2025-05-22T00:17:29,TASS,Russia,en
Trump Jr. points to Gulf states having more investment possibilities than Europe,Donald Trump Jr. confident that this is a place where theres smart investment,https://tass.com/world/1961637,2025-05-22T00:13:38,TASS,Russia,en
Iran remains serious threat to Israel  Netanyahu,The Israeli premier has also expressed the hope that Washington will be able to reach an agreement that will prevent a nuclear weapon from Iran,https://tass.com/world/1961635,2025-05-22T00:10:10,TASS,Russia,en
