title,description,url,published_date,source,country,language
"Lucy Letby inquiry will release findings in early 2026, months later than planned","Lady Justice Thirlwall previously said she hoped to publish report in November into murder of babies at Countess of Chester hospitalAn official report on the deaths and unexplained collapses of babies at a hospital where nurse Lucy Letby worked will be published early next year, months later than originally planned.Lady Justice Thirlwall had previously said she hoped her findings from the public inquiry, to examine how the former nurse Lucy Letby was able to murder babies at the Countess of Chester hospitals neonatal unit, in north-west England, would be released in November. Continue reading...",https://www.theguardian.com/uk-news/2025/may/22/lucy-letby-inquiry-will-release-findings-in-early-2026-months-later-than-planned,2025-05-22T14:12:39,The Guardian,UK,en
Shabana Mahmood considers chemical castration for serious sex offenders,"Justice secretary expected to back radical sentencing reforms, including use of libido-suppressing drugs in England and WalesShabana Mahmood, the lord chancellor, is considering mandatory chemical castration for the most serious sex offenders, according to government sources.The ministers department is planning to expand a pilot to 20 regions as part of a package of radical measures to free thousands of prisoners and ease prison overcrowding in England and Wales. Continue reading...",https://www.theguardian.com/society/2025/may/22/shabana-mahmood-considers-chemical-castration-for-serious-sex-offenders,2025-05-21T23:19:43,The Guardian,UK,en
Kneecap say terrorism charge is political policing,"Northern Irish trio say charge against Liam Óg Ó hAnnaidh is intended to stifle criticism of Israels war in GazaThe Northern Irish rap trio Kneecap have described a terror offence charge against one of their members as political policing that is intended to stifle criticism of Israels war in Gaza.14,000 babies are about to die of starvation in Gaza, with food sent by the world sitting on the other side of a wall, and once again the British establishment is focused on us, the group said in a statement on X on Thursday. This is a carnival of distraction. We are not the story, genocide is. Continue reading...",https://www.theguardian.com/uk-news/2025/may/22/kneecap-say-liam-og-o-hannaidh-terrorism-charge-is-political-policing,2025-05-22T10:48:18,The Guardian,UK,en
"More than 9,000 children treated for malnutrition in Gaza, says Unicef  Middle East crisis live","Figures come as Palestinian health minister says there have been 29 starvation-related deaths in the last few daysIsraeli foreign minister Gideon Saar accused unnamed European officials on Thursday of toxic antisemitic incitement he blamed for a hostile climate in which the fatal shooting of two Israeli embassy staff members in Washington DC took place.Israel has faced criticism from Europe as it has intensified its military campaign in Gaza, where humanitarian groups have warned that an 11-week Israeli blockade on aid supplies has left the Palestinian territory on the brink of famine.There is a direct line connecting antisemitic and anti-Israel incitement to this murder.This incitement is also done by leaders and officials of many countries and organisations, especially from Europe.These libels about genocide, crimes against humanity and murdering babies pave the way exactly for such murders. Continue reading...",https://www.theguardian.com/world/live/2025/may/22/israel-gaza-war-aid-netanyahu-hamas-middle-east-crisis-live-news,2025-05-22T14:31:00,The Guardian,UK,en
Germany boosts Natos eastern flank with new Baltic brigade amid threat from Russia  Europe live,"Friedrich Merz visits Lithuania to mark the official formation of Germanys first permanent overseas military unit since the second world warPortugal wants European energy regulators agency ACER to lead an independent investigation into the causes of the huge power outage that brought most of Spain and Portugal to a standstill last month, its acting energy minister told Reuters.Maria da Graça Carvalho said prime minister Luís Montenegro wants an independent investigation led by the European Agency for the Cooperation of Energy Regulators to complement the technical report being prepared by the European network of transmission system operators ENTSO-E. Continue reading...",https://www.theguardian.com/world/live/2025/may/22/europe-news-latest-germany-russia-ukraine-nato,2025-05-22T14:29:15,The Guardian,UK,en
The hidden cost of your supermarket sea bass,"Revealed an investigation shows how consumers buying fish in the UK are playing a role in food insecurity and unemployment in SenegalRead more Chris Packham calls sea bass labelling in UK supermarkets a dereliction of dutyAt the entrance to the fish market in Joal-Fadiouth, a coastal town in central Senegal, a group of women have set up shop under the shade of a small pavilion. A few years ago, they say, the market would have been bustling with ice-cream sellers, salt vendors and horse-drawn carts delivering freshly caught fish to the women, who would set about sun-drying, salting and sorting the catch into affordable portions for local families to buy.Today, trade is dead, says Aissatou Wade, one of the remaining small-scale fish processors left in the town. Without fish to sell, we have no money to send our children to school, buy food or get help if we fall ill, she says. Continue reading...",https://www.theguardian.com/environment/2025/may/22/the-hidden-cost-of-your-supermarket-sea-bass,2025-05-22T09:30:45,The Guardian,UK,en
Scotlands most reliable sunshine! Teenage Fanclubs greatest songs  ranked,"As their album Grand Prix turns 30, we rate the standout moments from a group Kurt Cobain called the best in the worldIn 2018, bassist Gerry Love departed Teenage Fanclub TFC after 29 years, much to fans despair. Its perhaps a little romantic to see The First Sight as his parting gift, but its certainly an impressive closing statement of his songwriting talent an intricate mesh of guitars, a buoyant horn section, and a typically stunning tune. Continue reading...",https://www.theguardian.com/music/2025/may/22/scotlands-most-reliable-sunshine-teenage-fanclubs-greatest-songs-ranked,2025-05-22T14:02:08,The Guardian,UK,en
"Grifter loneliness is not for me any more Julia Stiles on dance, Dexter and her directorial debut","Following Wish You Were Heres release, the actor answers your questions about Sunday roasts, being kept on her toes by Paul Greengrass and especially villainous villainsHi Julia. Whats it like being directed by Paul Greengrass with his fast-cut, handheld camera, reportage style? Do you have to approach your acting in a different way? HighPriest1967Paul is an extraordinary director, a visionary director, and I absorbed so much by watching him work. He comes from documentary, so even though he was filming these elaborate, very expensive, complicated action sequences, he was still able to see things happening spontaneously. I remember when we were shooting The Bourne Ultimatum in Tangier, running through those windy streets. Normally as an actor, you turn a corner and you think youre off camera, so youd stop. But you could never do that with Paul because there might be a camera around the corner. He always liked to keep us on our toes.You stole the show as Heather Grahams sister in Chosen Family. Is it easier to approach comedic, unpredictable roles as opposed to more intense, serious, Bourne-like performances? BicuserI absolutely love working on comedies. People dont normally think of me as a comedic actress, but when they do, I really appreciate it. Its such a different energy, trying to get other people to laugh. Working with Heather Graham was great. Ive just finished shooting a Christmas comedy, Unbearable Christmas, with a lot of improv comedians, and had to keep up in terms of ad-libbing lines. It was the most fun Ive ever had. Continue reading...",https://www.theguardian.com/film/2025/may/22/grifter-loneliness-is-not-for-me-any-more-julia-stiles-on-dance-dexter-and-her-directorial-debut,2025-05-22T12:00:30,The Guardian,UK,en
From stick-on tiles to bookshelves nine easy ways to update your rental home on a budget,"Want to make your rental property feel more like home? These practical and affordable tips will have you covered 12 space-saving tricks to make small rooms feel biggerRenting often means living with someone elses design choices, from magnolia walls and tired carpets to ugly furniture. And the worst part is, you usually cant do much about it. While social media is full of dreamy interiors and home renovation projects, most renters dont have the option to knock down walls, retile a bathroom, or even paint without permission.As someone whos rented a string of different flats  furnished, unfurnished, shoebox-sized, and occasionally some with questionable landlord DIY  Ive learned to get creative. Making a place feel like home when you cant even hang up artwork makes those smaller, temporary changes even more important. Continue reading...",https://www.theguardian.com/thefilter/2025/may/22/renter-friendly-home-updates-uk,2025-05-22T14:00:32,The Guardian,UK,en
The Crucible review  Millers resonant tale of terror given radical sense of humour,"Shakespeares Globe, LondonDirector Ola Ince brings absurdist comedy to Arthur Millers classic drama of Salem witch-hunting, now told partly through songThere is never a time when Arthur Millers play about a world turned upside down by collective hysteria and scapegoating does not bear some resonance. But the present moment  of dangerously disputed truths and lies  is an especially pertinent moment to revisit Millers analogy between accusations of witchcraft and McCarthyist terror.This production is faithful to the original 17th-century setting, amid the heat and panic of the Salem witch trials. There is period dress bonnets for women, pointed hats for men and ribbons for the judges, along with a range of broad British accents for these original American pilgrims. But director Ola Ince brings a quietly radical touch in the form of humour  more absurdist than comic, with accusations of flying girls and demon possession taking on preposterous tones. The men, mostly the judges of the last two acts, appear bumbling, like yokels arguing over the fate of their chattel at a country fair. Deputy Governor Danforth Gareth Snook is particularly clownish, though no less awful for it. Continue reading...",https://www.theguardian.com/stage/2025/may/22/the-crucible-review-miller-revival-shakespeare-s-globe,2025-05-22T13:51:17,The Guardian,UK,en
"Dean Windass When I was diagnosed with dementia, they asked how many balls I headed","Former Hull striker on his push to raise awareness, thriving as a pantomime villain and his most famous goalThe framed photograph hangs just inside the front door. It shows Dean Windass, somehow larger than life even with his back turned to the camera, standing with arms aloft on the balcony of Hull city hall and inhaling the adulation of thousands. Two days earlier he had, at the age of 39, scored a winner for the ages at Wembley and sent his boyhood club to the Premier League. He could not have caught the ball any more sweetly after Fraizer Campbell had chipped it across it was no hardship that, even then, he knew it would follow him for ever.It changed my life, Windass says, sitting in his living room on a quiet May morning. I scored 234 goals and everyone only talks about that one. To this day he swears a scorcher at Wycombe in 1992-93, volleyed in with my left foot from 950 million yards, was superior to his museum piece from 2008. But he is synonymous with the playoffs now they are his thing, a sporting event he still anticipates like few others, and when we meet he correctly predicts Sheffield United will meet Sunderland in Saturdays Championship final. Continue reading...",https://www.theguardian.com/football/2025/may/22/dean-windass-hull-dementia-diagnosis-mental-health-help-public-interview,2025-05-22T11:33:51,The Guardian,UK,en
Extremely loud and incredibly scouse how Jamie Carragher conquered football punditry,"Football coverage no longer stops after the final whistle. And in this new era, the former Liverpool defender reigns supremeJamie Carraghers legs were aching. He had been speaking to a Sky Sports cameraman for 25 minutes. Usually for a news interview its just 10, but today called for something more. Reports were coming out that Trent Alexander-Arnold, who inherited Carraghers mantle as the local mainstay of Liverpools defence, was about to announce his long-expected departure from his boyhood club, and so, as sure as day follows night, a camera crew had been hastily dispatched to Carraghers whereabouts to find a quiet spot, hit record and get his opinions out to viewers before theyd had a chance to fully form their own.How much was there to say about a subject that had already been talked about all season long? Quite a lot, it turned out. Like a hunter-gatherer extracting a weeks worth of food from a seemingly arid wilderness, Carragher  occasionally prompted by a Sky Sports anchor in the studio  launched into nearly half an hour of pure, free-flowing, agenda-setting football opinionating. From this monologue, Sky would carve out a TV report, YouTube interview, news article and three short-form videos. When Carragher says something  about Alexander-Arnolds future, Arsenals attack, Chelseas owners or Fifas executives  we tend to hear about it very shortly after. Continue reading...",https://www.theguardian.com/football/ng-interactive/2025/may/22/extremely-loud-and-incredibly-scouse-how-jamie-carragher-conquered-football-punditry,2025-05-22T04:00:51,The Guardian,UK,en
What did you do during the genocide in Gaza?  Arwa Mahdawi,"When future generations read about Gaza with horror and wonder how we allowed a livestreamed genocide to happen, what will you say?Now, when Israel is executing a final solution in Gaza, when it is far too late for dissent to make any difference, the tide is slowly starting to turn. Now that Gaza is flattened, turned into mass graves and rubble, people who have kept quiet for the past 19 months are slowly starting to speak up. Now that Israel and the US are not even trying to pretend that they arent intent on emptying Gaza and the West Bank of Palestinians, of taking control of all of the land, some criticism has started to trickle in.Over in the UK, theyve pulled out the e word. After 19 months of genocidal violence and almost three months of a starvation campaign the UK has decided to describe the situation as egregious. The UK, along with France and Canada have threatened  and Im sure Israels leaders are quaking in their boots over this  that there might be a concrete response if the mass killing and starvation continues. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/israel-gaza-genocide,2025-05-22T14:00:33,The Guardian,UK,en
The UK risks falling apart. Keir Starmer can mend it now  but he doesnt have much time  Martin Kettle,"The PM has little choice. Unless he brings the fractured nations together, none can move forward, and neither can heA house divided against itself cannot stand, warned Abraham Lincoln. The United States later descent into civil war over slavery would prove Lincoln right. But is 21st-century Britain now also becoming, in its different way, an unsustainably divided house too? And have Britains economic divisions become so intractable that the UK state can no longer manage them? More than at any time in the postwar era, the answer to both questions looks increasingly like yes.History shows that Britains capacity for pragmatic resilience in the face of internal and external threat is not to be underestimated. Wednesdays partial climbdown on winter fuel payments was an example of that instinct for self-preservation at work. Yet the U-turn will not have restored the publics lost trust in the ability of government to solve their problems.Martin Kettle is a Guardian columnist Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/uk-risks-falling-apart-keir-starmer-mend-it-move-forward,2025-05-22T05:00:49,The Guardian,UK,en
"As a Labour MP who voted against winter fuel cuts, Im glad the PM has seen sense  Jon Trickett","Our voters wanted change, not more austerity. Will the PM and his chancellor apologise for the anxiety and stress theyve caused?Jon Trickett is the MP for Normanton and Hemsworth in West Yorkshire and former member of the shadow cabinetOn Wednesday, Keir Starmer indicated he may U-turn on last years winter fuel payments cuts. The prime minister announced in the Commons that he would look again at the 11,500 threshold over which pensioners are no longer eligible for the payment, meaning that more pensioners will again be eligible for the benefit. As a Labour MP who voted against the cut, I think the government should go further.During the election, I promised I would defend the community I represent, fight for working-class people and stand by my principles. And so I could not in all conscience vote for the removal of the winter fuel payment from up to 10 million pensioners as one of the first actions of the new Labour government in September. Approximately 17,000 people in my constituency lost their winter fuel payment. Similar numbers can be seen in constituencies throughout the country.Jon Trickett is the MP for Normanton and Hemsworth in West Yorkshire and former member of the shadow cabinet Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/as-a-labour-mp-who-voted-against-winter-fuel-cuts-im-glad-the-pm-has-seen-sense,2025-05-22T07:00:51,The Guardian,UK,en
My signed tie is up for auction. I dont think even my mum would buy it  Adrian Chiles,"It dates back to the time when I was hot television property, but the embarrassingly low 10 starting price speaks for itselfWhenever I see a signed this or that for sale, I ask myself why anyone would want it. Apart from anything else, unless you were standing next to the celebrity when they wrote their name down, how can you know its genuine? With that in mind, I wish to vouch for the authenticity of one unique piece of memorabilia.A friend, quite beside himself with mirth, has sent me details of lot 4238 in an auction next week. Though it was only a WhatsApp message, I swear I could discern the marks from the splashes where his tears of laughter fell. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/my-signed-tie-is-up-for-auction-i-dont-think-even-my-mum-would-buy-it,2025-05-22T10:00:47,The Guardian,UK,en
Ive studied the history of death. I know how we can better face up to our grief  and our own mortality  Molly Conisbee,"How we deal with bereavement has changed enormously over the years. But not all the old traditions should be forgottenMany years ago, as part of a school homework project, I asked my grandparents what the most significant social change had been during their lifetime. Two of them answered child mortality. I was surprised. Werent there other, more significant experiences in long lives that had stretched from the first and second world wars to the 1980s?But now that I am older and have experienced bereavement, I understand their replies. Both grandparents had sisters who died of diphtheria. And my grandfathers younger brother died of sepsis, meaning his parents had buried two of their four children before the age of three. Their childhoods had been profoundly shaped by loss. Child mortality was, at that time, horrifyingly common, and from their earliest years many people spent a great deal of their lives coping with the emotional fallout of grief, which shaped their lives into older age.Molly Conisbee is a social historian, visiting research fellow at the Centre for Death and Society at the University of Bath, and author of No Ordinary Deaths Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/i-have-studied-history-of-death-better-face-grief-mortality,2025-05-22T09:00:00,The Guardian,UK,en
Famous mens toxic fandoms have become a tool for punishing women  Tayo Bero,"From DDG to Tory Lanez, a male celebrity is accused of abuse  and his supporters reverse the roles of victim and offenderTheres a new formula for punishing women who speak out about abuse by high-profile figures, and it usually goes like this woman alleges abuse, woman seeks recourse through the justice system, womans accusation is made public  and then a tidal wave of fans of her abuser come together to help deny the abuse, attack her credibility and reverse the roles of victim and offender.If this sounds familiar its because Darvo  the deny, attack, reversevictim and offender method of manipulating abuse victims  has existed for forever. But social media has given it a whole new dimension, and powerful people now have an army of rabid fans ready to do that work for them. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/famous-men-fandoms,2025-05-22T12:00:30,The Guardian,UK,en
Volodymyr Zelenskyy has courage. Pope Francis had it too. Why are there so many cowards?  Alexander Hurst,"Corruption and greed have eroded morality in public life. Powerful people who do what is right are in short supplyCourage is seeking the truth and speaking it, Jean Jaurès, the French philosopher and Socialist party leader, told a group of high school students in 1903. It is not yielding to the law of the triumphant lie as it passes, and not echoing, with our soul, our mouth and our hands, mindless applause and fanatical jeering.When the first world war reared its ugly, pointless head, Jaurès refused to give in to mindless fanaticism and attempted to coordinate a Franco-German general strike to stop the rush to war. In 1914, he paid for those efforts with his life when a 29-year-old French nationalist shot him twice in the back.Alexander Hurst is a Guardian Europe columnistDo you have an opinion on the issues raised in this article? If you would like to submit a response of up to 300 words by email to be considered for publication in our letters section, please click here. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/volodymyr-zelenskyy-pope-francis-public-life-powerful-people,2025-05-22T04:00:47,The Guardian,UK,en
"If aid doesnt enter Gaza now, 14,000 babies may die. UN peacekeepers must step in  Michael Fakhri","As a UN special rapporteur on the right to food, I have watched for 19 months as Israel starves children. The world must act nowOn Monday, Israel launched an intensive ground offensive named Operation Gideons Chariots as part of its plan to cause as much pain and damage as possible to everyone in Gaza. Israel has announced its intent to gain full indefinite control over Gaza, in effect aiming for annexation. This was after the international court of justice found Israels occupation of Palestinian territory illegal and demanded it end its occupation as rapidly as possible and provide full reparations to Palestinians.Israels increased violence in the Occupied Palestinian Territory also comes after it denied all food, water and supplies from entering Gaza for over 75 days. In March, child acute malnutrition increased by more than 80. The price of wheat flour has increased by 3,000 since February. The World Food Programme ran out of food for kitchens in Gaza on 25 April and the World Central Kitchen closed its operations on 7 May. If adequate aid does not enter Gaza immediately, 14,000 Palestinian babies may die. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/22/israel-gaza-aid-plan-displace-control-palestinians,2025-05-22T10:00:48,The Guardian,UK,en
Ella Baron on Israels destruction of Gaza  cartoon,Continue reading...,https://www.theguardian.com/commentisfree/picture/2025/may/21/ella-baron-israel-destruction-gaza-cartoon,2025-05-21T17:39:42,The Guardian,UK,en
The Guardian view on Russia sanctions a brittle economy is Putins weakness  Editorial,"Ukraines allies must dial up sanctions to expose the fragility of the Kremlins strategy for perpetual warDonald Trumps pledge to end the war in Ukraine on the first day of his second term as US president was a sign of his unsuitability as a peace broker. A clearer sign was his apparent sympathy with Vladimir Putin. Mr Trumps tone regarding the Russian president has cooled somewhat on the discovery that the conflict cannot be frozen by White House diktat. There are hints of recognition that the peace process is failing because the Kremlin is cynically playing for time. Sadly, any such insight hasnt evolved into outrage at the criminal aggression that started the war in the first place.Accounts of a telephone call between the two leaders earlier this week indicate no increase in American pressure on Russia. Mr Trumps impatience with the whole issue seems likelier to result in him walking away. Mr Putin relishes that prospect.Do you have an opinion on the issues raised in this article? If you would like to submit a response of up to 300 words by email to be considered for publication in our letters section, please click here. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/21/the-guardian-view-on-russia-sanctions-a-brittle-economy-is-putins-weakness,2025-05-21T17:30:34,The Guardian,UK,en
The Guardian view on social cohesion too many of us are still bowling alone  Editorial,"Three decades on from Robert Putnams account of fraying social ties in the US, new research in Britain identifies similar dangersThirty years after writing Bowling Alone, the famous essay in which he diagnosed a dangerous crisis of social cohesion in the United States, Robert Putnam has a right to feel vindicated. In a lecture this spring, Prof Putnam, now 84, warned his audience that, amid levels of polarisation and distrust higher than at any time since the civil war, the US was in danger of going to hell in a handcart.Britain is still, thankfully, a long way from the poisonous toxicity of Trump-era America, notwithstanding the ominous rise of Reform and Nigel Farage. But research published this week by the More in Common polling group paints a worrying portrait of communities in which there is a widespread sense of social disconnection, high levels of distrust among the young and a felt loss of shared spaces and rituals.Do you have an opinion on the issues raised in this article? If you would like to submit a response of up to 300 words by email to be considered for publication in our letters section, please click here. Continue reading...",https://www.theguardian.com/commentisfree/2025/may/21/the-guardian-view-on-social-cohesion-too-many-of-us-are-still-bowling-alone,2025-05-21T17:25:35,The Guardian,UK,en
"England v Zimbabwe mens cricket Test, day one  live","Day one of the series at Trent Bridge, play from 11am BSTDunkley sparks new era for England  You can email TimIt looks to me that Zimbabwe have got it right, with five bowlers, and England are limited to four, says John Starbuck. They are a seamer short and, unlike some earlier selections, they have only one all-rounder Root, a limited spinner given that Stokes wont be expected to exert his frail body just yet. Shoaib Bashir might have done a good job, even if we have a limited choice of possible seamers.John, John, John, over the next eight months were going to have a gazillion conversations about the balance of the England side. Lets just enjoy ourselves for a few days  or until Zimbabwe reach 200 for 3 in reply to Englands 121 all out and Gus Atkinson and Josh Tongue have gone off injured and Ben Stokes is into his 12th over of offspin because hes pulled both hamstrings. Continue reading...",https://www.theguardian.com/sport/live/2025/may/22/england-v-zimbabwe-first-cricket-test-day-one-live-updates,2025-05-22T14:35:45,The Guardian,UK,en
After the glory and the after-party Levy faces Postecoglou crunch time,"No one left Spurs club celebrations when the lights went on at 3am but will the lights go out on the managers tenure? The Tottenham after-party was in full swing at the Carlton Hotel in Bilbao players, management and family members just surrendering to the moment. Many of the players were still in their full match kits, medals draped around their necks and the centrepiece was the Europa League trophy, 15kg of the purest bliss.It is heavier than you think, according to Son Heung-min. Very heavy, very heavy, he said. The Spurs captain had accidentally head-butted it as he hoisted it high into the sky after the 1-0 win over Manchester United, a teammate having pushed into him as he performed the move he had dreamed about ever since signing from Bayer Leverkusen in 2015. The angry red cut on Sons forehead was a part of the tapestry. Continue reading...",https://www.theguardian.com/football/2025/may/22/daniel-levy-ange-postecoglou-crunch-time-spurs-glory-party,2025-05-22T14:13:57,The Guardian,UK,en
Amorim gets almost 100m transfer budget to start Manchester United rebuild,"No sales needed to pursue top targets Cunha and DelapUnited will listen to offers for players including GarnachoRuben Amorim has a summer transfer budget of a little less than 100m and retains Manchester Uniteds firm backing despite Wednesdays Europa League final defeat by Tottenham.As the Guardian previously reported, the executives belief in Amorim was not going to be affected by the result at San Mamés in Bilbao. The football department, headed by Sir Jim Ratcliffe, wants the Portuguese to have a first pre-season with his team and to strengthen the squad. Continue reading...",https://www.theguardian.com/football/2025/may/22/ruben-amorim-almost-100m-transfer-budget-manchester-united-cunha-delap,2025-05-22T10:10:15,The Guardian,UK,en
